id	filename	md5	size	state
70d2c13a-d968-4123-aede-7b7c5e74e420	TCGA-GM-A2DA.F3CD8E6E-B02F-4D5D-B895-6DF063F61603.PDF	a04cff5e923f8e553ba5687c828d9a86	143890	released
c4e97c21-86b0-4657-aa36-a6857e9f595f	TCGA-A2-A3XS.DD5295D4-3896-4AA5-AF75-30AEA45D1652.PDF	6b8aa0c761010feadbd118c5c99d3f92	198492	released
248d0772-1758-4a30-94fe-ae2d843b6f5c	TCGA-EW-A1IZ.F5EF4698-364C-4A5B-A8EC-1CF231BEEF31.PDF	9880639e5ec3bb3875a2f3c305c61aaf	210040	released
dc7cba72-d677-4846-a2f0-b7267fd91521	TCGA-AN-A0XN.4C9C9D24-07E1-47BE-8D34-F94693576BD2.PDF	c54e22d1e4a3571c614acbc80c8a7f9f	43130	released
d567a219-2f78-4e78-aaa7-9703e8abeafd	TCGA-AN-A03Y.76734A82-9137-4DA4-871E-D4EC1BC33831.PDF	6f5f1a46421af3281be24c41191479ca	48555	released
93463df7-637e-4367-97a6-9f6ac1572669	TCGA-A2-A4RX.CA88491F-5572-4B0D-8E3D-D536E3CE5069.PDF	7c3d1524a83dd2ef55897e14d7fd520f	418057	released
da6b2b75-43ba-4ad0-a115-3b865d0cc614	TCGA-AR-A0TX.4FC34715-9004-4F53-B914-F0004AEA88C8.PDF	99ce05191e1318af946fafb381733ce7	57330	released
98be6cd2-39f1-476f-9401-c132b53ea2bd	TCGA-A2-A0CX.28AFD5DD-B607-4837-819F-688C9218ED06.PDF	2196485ed960b43ee228b2ae3885528c	177665	released
1042725e-06a8-465b-812a-325cb2d9db5d	TCGA-A1-A0SD.DD89D265-9E20-49C2-93BD-666BE7D5E41B.PDF	df24b563fb0c9ab4a2dd9f492b2c9993	430690	released
2e1c795c-1dad-42d4-9f52-827628eb6d4c	TCGA-AR-A0TZ.48F86416-8304-479E-B477-7C37A2F951A2.PDF	30aa3c760bd7ba212508126d7b08f9d3	47791	released
63a102fa-5948-4c0b-9663-5ab47d5499da	TCGA-A2-A25F.AC60F5BB-9371-4F69-BAA0-099AD7FC2A0B.PDF	9451a484de2d1eaca52e7494dfa2c277	166616	released
6ba3faf5-5fa5-458c-900e-8575f69597e0	TCGA-E2-A15D.1FE4EB4C-FEF8-486A-B39D-6F9F023FDAC4.PDF	619fb013b23ce1584a1828a8d5a71f80	134952	released
0d0364c4-e001-41f7-b420-f88aca5f77f1	TCGA-OL-A5D7.A8980EE8-52DE-4DA5-84DD-F8E86EBF6A9B.PDF	1cbad85007dd1bab61f6dd8f4c8ca42f	167026	released
659c30e0-1a52-49d6-9872-693077b62741	TCGA-BH-A0EE.B8664381-386A-44A2-AC3B-D69A4980A8EA.PDF	ef54ae6411e4a93608c62b703ec94344	75148	released
1c432582-55ea-41b7-86c1-c1792a001f48	TCGA-E9-A1RF.50F3690C-2082-4590-A923-656C5F226FAE.PDF	1ac3cc125b4e00b53d4e65ad438775e6	68359	released
45387440-7ca7-4be3-bf40-5a50f619965c	TCGA-AO-A129.DD973A0E-3CC3-4ED7-BE2C-7E5E3C55032B.PDF	b42fd7bcacf4adb27996894dbac360bc	190159	released
da70974d-bdbc-41f1-bca2-6c6e02e0d12e	TCGA-C8-A133.C47488B4-0E7E-46FB-91C6-0BEA58695974.PDF	6a0bd4a5e27a4afcd0ae531e14cedf9f	406415	released
cdf186c8-1d83-4d0c-9a56-58a8868ce72f	TCGA-E9-A22B.FC896EB8-1CEC-46A0-82E1-E3FBFAAB69F1.PDF	ebcd7b51bdb0a09dca9ee556bcc5fd8c	60710	released
7eaec727-580b-4d9b-aa7b-552f916f8b8b	TCGA-E9-A228.B0E8F3C1-E996-4E70-9630-AC95AF6E4EDC.PDF	2338914f29fb880aa2ffa68cb4cd4287	53514	released
2dfd8e58-d585-4136-9db0-060e972798cf	TCGA-BH-A1FC.7B1B31D2-0CC5-4EE6-8AF3-16DF726BE13F.PDF	0c0747569baa833965403b8342e2d2a1	88154	released
40b931b2-9faf-4cdf-bec7-01750f04166a	TCGA-C8-A12U.B6428344-2D68-404B-AD9F-CA6E0B0552B2.PDF	a4e99c231290e30b50855c6b2ea0c125	217617	released
91d471da-486a-4a9f-9624-aad0e2847f18	TCGA-AR-A1AI.F5CAE962-5347-46FA-86EE-169121BED547.PDF	759b33621f9369c30eda81cfbb2c3c12	54437	released
1b116a6e-ae22-4e04-b179-19025e935310	TCGA-AR-A1AQ.FC236604-AAE5-4394-9D39-270FFEFB635A.PDF	c39d6418a97d88d63b1c631db72bb23a	55184	released
547c1c92-00d5-49c0-b796-6e3ec19c97b1	TCGA-A7-A6VW.BE19CEFA-7A66-480C-BEC0-AF52F4C8A04C.PDF	4c7187ccca24589647ab9b9ad67f05ce	91278	released
c64b36e8-9d0d-428c-b44c-3396b998f997	TCGA-A2-A0SW.8401DFCF-8793-461A-B17E-E6584CE2423B.PDF	aacc733a75720d107f3e41a87789a265	104452	released
3291504d-628f-44d7-969e-e83a10a69683	TCGA-A8-A094.85288EC6-0BDC-4955-8B88-1DEECBF0E235.PDF	d7d05c38b763d7188bd016bf8665765c	41930	released
13124f82-c33c-406f-87dd-19bb23f0c00c	TCGA-AQ-A04J.71CEC5F6-16E5-46E1-A91B-B5E0F699B231.PDF	4b6a4410450cbd5afcb497ff15cf40cc	255578	released
de90bcd1-240f-4fef-b738-fb11d99b304f	TCGA-E9-A1N9.39D6D1DE-2CAE-470F-836B-926242F46E67.PDF	a51231a1277d650b6a811d456677a0a4	48166	released
0723eb55-35d8-47d9-852d-14be79e17a77	TCGA-A8-A0A7.E306BE26-0358-4BE4-AEF6-AD42CC0DA020.PDF	1f0e6e5465780da4005c5d703324b7f8	90963	released
e270ba56-21e7-408d-9140-942539759b8b	TCGA-AO-A1KR.FF188295-E139-4AEE-8EE8-364536F2BBE8.PDF	35571fc4ae92a1e5fc1d123db90bb85d	181201	released
e4003c10-5239-40a8-b79f-da00868622ee	TCGA-OL-A5RU.7507AC79-4C8E-4393-92B9-BFA6BEB492D0.PDF	40bd13245d52763e75dd201df6898153	1239903	released
c994c2d4-ad9f-4ddb-a7f3-582e52d58a23	TCGA-C8-A12N.A845013D-BF15-42FB-8BFE-FCE206E943FE.PDF	d3878041f778752fe6744dcfdefaa2d0	459487	released
988a9ca4-9200-4aa9-a2f2-a96d02686c86	TCGA-LL-A5YO.C5C5D704-2558-4D4B-937B-33BD91132882.PDF	ef6763aafe4d916339ab6b6e8ba6a862	221281	released
5feef0a9-4a92-421b-9fd3-6cfe9b28ace0	TCGA-A8-A08A.6D2212CE-C80F-4545-A895-3F1B6E4C6DB6.PDF	4a550a0e2e2c70dfc746903ed7ea9f9e	48274	released
0dcf5926-ae5f-4f36-aae7-c6a51ed1cf84	TCGA-D8-A4Z1.D77DF136-6F63-48B7-8187-6F8F98CC1F44.PDF	373b164cd4cf183bbdf4329f8644195c	99189	released
d6f65bbb-489a-4994-8051-62cf74b18006	TCGA-A2-A1FZ.F93E326D-F4E0-4000-8A67-AA19C4D3637A.PDF	901b3c274ee5e54b03b0e39232c45055	184227	released
5698fa88-fdc0-40d2-b3e9-0783fa6f327e	TCGA-A8-A09Z.DF890966-D14E-4EDF-B6E3-E10E40BA5B5D.PDF	4a1a3be7680c56d6cfdac10ab0fcfa33	84818	released
34aa9b45-033c-428c-b30b-5ecb771e8f02	TCGA-E2-A10B.5DAC95DD-5DA6-475B-AC14-5C79FC2F30A6.PDF	101ebe71429d91bf5befc79f264da0e2	315873	released
ed12276a-56f2-4f4c-ae9f-27b452faca2b	TCGA-38-4630.63D133EB-0AA7-4C76-BF48-B9206DF8975F.PDF	a2f69ae52a8a8939cd1ae36e34929d09	88743	released
9c41ebd7-70f2-46c7-8711-f2a53772344b	TCGA-78-7166.E2DDC3BA-8151-4F3E-9219-CD3147EA5029.PDF	b1e6464edfdf95f67dbd09cc12f78002	60089	released
e3114458-4138-44da-8629-37ab444658b5	TCGA-49-6742.D9853B55-FD00-4A20-8181-5F4DAD297724.PDF	bb33a72daec8ccc3b8981a66a6843e92	64255	released
